"shapeid","x","y","id","name" 
"7211","-103.363929","20.755345","3802509495","Silviano Carrillo"
"7212","-103.395745","20.73381","3802509496","Simbolos Patrios"
"7213","-103.162655","20.554581","3802509499","Simon Bolivar"
"7214","-103.417325","20.653634","3802509500","Simon Bolivar"
"7215","-103.360502","20.622297","3802509502","Simone De Beauvoir"
"7216","-103.360461","20.622462","3802509503","Simone De Beauvoir"
"7217","-103.34989","20.737831","3802509505","Socorro Jimenez Carrillo"
"7218","-103.286055","20.635214","3802509506","Soledad Anaya Solorzano"
"7219","-103.286055","20.635214","3802509507","Soledad Anaya Solorzano"
"7220","-103.381811","20.580327","3802509509","Sonia Ibarra Ibarra"
"7221","-103.424101","20.628118","3802509510","Sonrie"
"7222","-103.313945","20.562366","3802509547","Sor Juana Ines De La Cruz"
"7223","-103.3820958","20.5782425","3802509548","Sor Juana Ines De La Cruz"
"7224","-103.38201","20.578181","3802509549","Sor Juana Ines De La Cruz"
"7225","-103.425006","20.608827","3802509551","Sor Juana Ines De La Cruz"
"7226","-103.283115","20.629277","3802509552","Sor Juana Ines De La Cruz"
"7227","-103.262878","20.631071","3802509553","Sor Juana Ines De La Cruz"
"7228","-103.318237","20.635603","3802509554","Sor Juana Ines De La Cruz"
"7229","-103.318237","20.635603","3802509555","Sor Juana Ines De La Cruz"
"7230","-103.31247","20.6582486","3802509557","Sor Juana Ines De La Cruz"
"7231","-103.436676","20.684566","3802509561","Sor Juana Ines De La Cruz"
"7232","-103.1850027","20.696241","3802509562","Sor Juana Ines De La Cruz"
"7233","-103.333769","20.73031","3802509565","Sor Juana Ines De La Cruz"
"7234","-103.371443","20.739893","3802509566","Sor Juana Ines De La Cruz"
"7235","-103.4343143","20.7587587","3802509567","Sor Juana Ines De La Cruz"
"7236","-103.371633","20.738226","3802509590","Summerhill Los Belenes Zapopan"
"7237","-103.365975","20.703249","3802509591","Sunrise"
"7238","-103.423481","20.674919","3802509595","Taller Recreativo Mundo Infantil"
"7239","-103.363673","20.723914","3802509601","Telpochcalli"
"7240","-103.245556","20.623333","3802509605","Temachtilkali"
"7241","-103.47032","20.636306","3802509606","Tenamaztli"
"7242","-103.47032","20.636306","3802509607","Tenamaztli"
"7243","-103.425476","20.628321","3802509608","Tenanamiki"
"7244","-103.343656","20.770803","3802509609","Tenoch"
"7245","-103.425428","20.682052","3802509611","Teodomiro Manzano"
"7246","-103.308991","20.622789","3802509613","Teokalli"
"7247","-103.318718","20.63074","3802509618","Teresa Barba Palomera"
"7248","-103.3302953","20.6728656","3802509619","Teresa De Avila"
"7249","-103.425354","20.592756","3802509622","Teresa De Calcuta"
"7250","-103.388131","20.659336","3802509623","Teresa De Calcuta"
"7251","-103.4191515","20.6722302","3802509624","Jardín de Niños Teresa de Calcuta"
"7252","-103.3245284","20.6678735","3802509626","Terranova"
"7253","-103.381378","20.66896","3802509629","Thomas Alva Edison"
"7254","-103.3341786","20.6908804","3802509630","Thomas Jefferson"
"7255","-103.323305","20.70358","3802509631","Thomas Jefferson"
"7256","-103.340689","20.66537","3802509634","Tihui"
"7257","-103.380194","20.701552","3802509635","Tlacaelel"
"7258","-103.361018","20.71082","3802509636","Tlaloc Patria"
"7259","-103.259266","20.604903","3802509637","Tlaloc"
"7260","-103.428001","20.743313","3802509638","Tlamachtiani"
"7261","-103.246359","20.595952","3802509639","Tlamachtilkalli"
"7262","-103.465148","20.647384","3802509640","Tlamachtilli"
"7263","-103.261028","20.636516","3802509642","Tlamatini"
"7264","-103.261028","20.636516","3802509643","Tlamatini"
"7265","-103.435756","20.616669","3802509644","Tlaoli"
"7266","-103.296887","20.63962","3802509645","Tlaquepaque"
"7267","-103.296887","20.63962","3802509646","Tlaquepaque"
"7268","-103.310155","20.641962","3802509647","Tlaquepaque"
"7269","-103.37313","20.635362","3802509648","Tlatoa"
"7270","-103.37313","20.635362","3802509649","Tlatoa"
"7271","-103.333889","20.5475","3802509654","Toma�S Alva Edison"
"7272","-103.318106","20.641015","3802509850","Abel Ayala"
"7273","-103.337154","20.660985","3802509851","Abel Ayala"
"7274","-103.337051","20.661271","3802509852","Abel Ayala"
"7275","-103.343048","20.66622","3802509853","Abel Ayala"
"7276","-103.278273","20.659102","3802509854","Abel Robles Rodriguez"
"7277","-103.278273","20.659102","3802509855","Abel Robles Rodriguez"
"7278","-103.397536","20.622334","3802509857","Toma�S Escobedo Barba"
"7279","-103.397536","20.622334","3802509858","Toma�S Escobedo Barba"
"7280","-103.459864","20.632163","3802509859","Toma�S Escobedo Barba"
"7281","-103.459864","20.632163","3802509860","Toma�S Escobedo Barba"
"7282","-103.309102","20.697424","3802509861","Toma�S Escobedo Barba"
"7283","-103.309102","20.697424","3802509862","Toma�S Escobedo Barba"
"7284","-103.313544","20.713228","3802509863","Toma�S Escobedo Barba"
"7285","-103.313907","20.713344","3802509864","Toma�S Escobedo Barba"
"7286","-103.3390699","20.7302567","3802509865","Toma�S Escobedo Barba"
"7287","-103.3390833","20.7302003","3802509866","Toma�S Escobedo Barba"
"7288","-103.32524","20.573539","3802509868","Toma�S Escobedo"
"7289","-103.312381","20.618781","3802509869","Toma�S Escobedo"
"7290","-103.333641","20.706316","3802509870","Toma�S Escobedo"
"7291","-103.238672","20.619088","3802509873","Tonala"
"7292","-103.277129","20.637926","3802509874","Tonala"
"7293","-103.349006","20.635088","3802509876","Tonantzin"
"7294","-103.422183","20.654249","3802509877","Tonantzin"
"7295","-103.422671","20.686549","3802509878","Tonantzin"
"7296","-103.4325368","20.6540706","3802509884","Preescolar Torres Bodet"
"7297","-103.368434","20.741677","3802509885","Torres Bodet"
"7298","-103.309476","20.636589","3802509886","Trabajando Aprendemos"
"7299","-103.3778363","20.658918","3802509887","Trabajo Y Hogar De Jalisco"
"7300","-103.339703","20.668922","3802509888","Trenecito del Saber"
"7301","-103.385783","20.701413","3802509889","Tri-Ciclo"
"7302","-103.441801","20.601312","3802509890","Trigo Y Miel"
"7303","-103.371995","20.639036","3802509892","Tzintli"
"7304","-103.371995","20.639036","3802509893","Tzintli"
"7305","-103.400709","20.706446","3802509894","Tzitlacalli Del Valle"
"7306","-103.400013","20.660949","3802509895","Tzitlacalli Ermita"
"7307","-103.387832","20.693471","3802509896","Tzitlacalli Modena"
"7308","-103.387129","20.700311","3802509897","Tzitlacalli Montevideo"
"7309","-103.351531","20.733411","3802509899","USAER 1"
"7310","-103.390422","20.628269","3802509900","USAER 10"
"7311","-103.290599","20.675803","3802509901","USAER 11"
"7312","-103.395674","20.735738","3802509902","USAER 12"
"7313","-103.284248","20.631857","3802509903","USAER 2 Aztlan"
"7314","-103.376009","20.6496","3802509905","USAER 2"
"7315","-103.284248","20.631857","3802509906","USAER 3 Aztlan"
"7316","-103.284248","20.631857","3802509907","USAER 3 Tonala"
"7317","-103.350344","20.681322","3802509908","USAER 3"
"7318","-103.365813","20.65344","3802509909","USAER 4"
"7319","-103.3307963","20.6616283","3802509910","USAER 5"
"7320","-103.3550866","20.7171854","3802509911","USAER 6"
"7321","-103.395674","20.735738","3802509912","USAER 7"
"7322","-103.384609","20.634514","3802509913","USAER 8"
"7323","-103.395674","20.735738","3802509914","USAER 9"
"7324","-103.347583","20.69853","3802509916","USAER Antonio Alcalde"
"7325","-103.284248","20.631857","3802509924","USAER Aztlan"
"7326","-103.33359","20.611732","3802509933","USAER Dr Joaquin Baeza Alzaga"
"7327","-103.448311","20.55714","3802509936","USAER Francisco Noro�a Calderon"
"7328","-103.417983","20.653867","3802509938","USAER Guadalajara 14"
"7329","-103.3373636","20.702158","3802509939","USAER Guadalajara 15"
"7330","-103.370507","20.65003","3802509940","USAER Guadalajara 16"
"7331","-103.443759","20.637858","3802509941","USAER Guadalajara 17"
"7332","-103.389568","20.629075","3802509942","USAER Guadalajara 18"
"7333","-103.36125","20.682084","3802509943","USAER Guadalajara 19"
"7334","-103.381637","20.629527","3802509944","USAER Guadalajara 20"
"7335","-103.410895","20.724841","3802509945","USAER Guadalajara 21"
"7336","-103.39903","20.729118","3802509946","USAER Guadalajara 22"
"7337","-103.3548289","20.7081254","3802509947","USAER Guadalajara 23"
"7338","-103.311072","20.686032","3802509948","USAER Guadalajara 24"
"7339","-103.345739","20.640313","3802509949","USAER Guadalajara 25"
"7340","-103.321634","20.70291","3802509950","USAER Guadalajara 26"
"7341","-103.384609","20.634514","3802509951","USAER Guadalajara 27"
"7342","-103.365438","20.730629","3802509952","USAER Guadalajara 29"
"7343","-103.360447","20.628578","3802509953","USAER Guadalajara 30"
"7344","-103.295951","20.647787","3802509954","USAER Guadalajara 31"
"7345","-103.3389481","20.7182176","3802509955","USAER Guadalajara 32"
"7346","-103.453057","20.704829","3802509956","USAER Ignacio L Vallarta"
"7347","-103.33359","20.611732","3802510158","USAER Jose Vasconcelos"
"7348","-103.375018","20.619701","3802510170","USAER Polanco"
"7349","-103.395674","20.735738","3802510172","USAER Preescolar Zapopan 1"
"7350","-103.361799","20.740039","3802510173","USAER Preescolar"
"7351","-103.369651","20.577958","3802510181","USAER Santa Ma Tequepexpan"
"7352","-103.395674","20.735738","3802510186","USAER Secundaria"
"7353","-103.284248","20.631857","3802510200","USAER Tonala 2"
"7354","-103.284248","20.631857","3802510201","USAER Tonala La Soledad"
"7355","-103.284248","20.631857","3802510202","USAER Tonala"
"7356","-103.395036","20.736221","3802510207","USAER Zapopan 13"
"7357","-103.395036","20.736221","3802510208","USAER Zapopan 14"
"7358","-103.395036","20.736221","3802510209","USAER Zapopan 15"
"7359","-103.395036","20.736221","3802510210","USAER Zapopan 16"
"7360","-103.395036","20.736221","3802510211","USAER Zapopan 17"
"7361","-103.4019959","20.7349189","3802510212","USAER Zapopan 18"
"7362","-103.4020234","20.7349603","3802510213","USAER Zapopan 19"
"7363","-103.443759","20.637858","3802510214","USAER Zapopan 20"
"7364","-103.429503","20.65287","3802510215","USAER Zapopan 21"
"7365","-103.395674","20.735738","3802510216","USAER Zapopan 22"
"7366","-103.395674","20.735738","3802510217","USAER Zapopan 23"
"7367","-103.395036","20.736221","3802510218","USAER Zapopan 24"
"7368","-103.395036","20.736221","3802510219","USAER Zapopan 25"
"7369","-103.402071","20.7349195","3802510220","USAER Zapopan 26"
"7370","-103.425476","20.628321","3802510221","USAER Zapopan 27"
"7371","-103.428398","20.653194","3802510222","USAER Zapopan 28"
"7372","-103.428398","20.653194","3802510231","USAER"
"7373","-103.3475297","20.6937512","3802510232","USAER"
"7374","-103.347583","20.6985156","3802510233","USAER"
"7375","-103.4020388","20.7349183","3802510234","USAER"
"7376","-103.3287","20.65935","3802510236","Unidad Modelo"
"7377","-103.328749","20.65991","3802510237","Unidad Modelo"
"7378","-103.241543","20.630129","3802510238","Universo"
"7379","-103.2775792","20.6725205","3802510252","Valentin Gomez Farias"
"7380","-103.410221","20.740619","3802510253","Valentin Gomez Farias"
"7381","-103.136944","20.585278","3802510663","Vasco De Quiroga"
"7382","-103.218141","20.649256","3802510664","Vasco De Quiroga"
"7383","-103.399904","20.676203","3802510665","Vasco De Quiroga"
"7384","-103.1748856","20.769712","3802510667","Vasco De Quiroga"
"7385","-103.346299","20.567592","3802510687","Vicent Van Gogh"
"7386","-103.374097","20.660502","3802510712","Vicente Guerrero"
"7387","-103.374097","20.660502","3802510713","Vicente Guerrero"
"7388","-103.307412","20.698774","3802510715","Vicente Guerrero"
"7389","-103.307412","20.698774","3802510716","Vicente Guerrero"
"7390","-103.438546","20.767273","3802510719","Vicente Guerrero"
"7391","-103.268356","20.593744","3802510730","Vicente Sua�Rez"
"7392","-103.316217","20.600535","3802510731","Vicente Sua�Rez"
"7393","-103.256267","20.619329","3802510732","Vicente Sua�Rez"
"7394","-103.365128","20.703201","3802510740","Vigotky"
"7395","-103.282101","20.560963","3802510741","Vigotsky"
"7396","-103.292956","20.639681","3802510742","Vigotsky"
"7397","-103.432183","20.66617","3802510745","Villa Educativa Infantil"
"7398","-103.389393","20.642001","3802510746","Villa Real"
"7399","-103.355677","20.682716","3802510750","Virginia Romero Viuda Orozco"
"7400","-103.39155","20.694607","3802511858","Von Glumer"
"7401","-103.405965","20.659692","3802511859","Von Glummer School"
"7402","-103.326203","20.717637","3802511860","Von Neumann"
"7403","-103.433484","20.58766","3802511861","Vygotski"
"7404","-103.416366","20.634051","3802511862","Vygotski"
"7405","-103.434746","20.579825","3802511863","Vygotsky"
"7406","-103.405288","20.670088","3802511866","Walt Elias Disney"
"7407","-103.363464","20.713129","3802511867","Walter Elias Disney"
"7408","-103.443134","20.744281","3802511868","We Are The World"
"7409","-103.344669","20.706023","3802511871","Winnetka"
"7410","-103.3449386","20.7378797","3802511872","Wolfgang Amadeus Mozart"
"7411","-103.226506","20.649323","3802511880","Xochicalli"
"7412","-103.2645278","20.781746","3802511882","Xochil"
"7413","-103.319622","20.671571","3802511889","Xochiquetzal"
"7414","-103.265167","20.693817","3802511890","Xochitl"
"7415","-103.265197","20.694013","3802511891","Xochitl"
"7416","-103.438949","20.645968","3802511893","Xochitlcalli"
"7417","-103.45234","20.702577","3802511895","Xuchitla"
"7418","-103.259266","20.604903","3802511900","Yolistli"
"7419","-103.457401","20.621096","3802511901","Yolotl"
"7420","-103.354359","20.645885","3802511902","Yolotzin"
"7421","-103.257965","20.654255","3802511910","Zalatitan"
"7422","-103.453889","20.636999","3802511913","Zapopan"
"7423","-103.434743","20.653706","3802511914","Zapopantl"
"7424","-103.434743","20.653706","3802511915","Zapopantl"
"7425","-103.226501","20.649472","3802511919","1 De Marzo De 1854"
"7426","-103.276685","20.686476","3802511922","1 De Mayo"
"7427","-103.187075","20.565859","3802511934","18 De Marzo"
"7428","-103.307291","20.610391","3802511935","18 De Marzo"
"7429","-103.307291","20.610391","3802511936","18 De Marzo"
"7430","-103.3420814","20.6798676","3802511944","20 De Noviembre"
"7431","-103.421914","20.590056","3802511947","21 De Marzo De 1806"
"7432","-103.288981","20.675265","3802511956","27 De Septiembre"
"7433","-103.363061","20.735095","3802513459","5 De Febrero De 1917"
"7434","-103.150263","20.569757","3802513464","5 De Mayo"
"7435","-103.349365","20.61296","3802515502","Adolfo Lopez Mateos"
"7436","-103.349365","20.61296","3802515503","Adolfo Lopez Mateos"
"7437","-103.376842","20.684522","3802515511","Adolfo Lopez Mateos"
"7438","-103.316232","20.687623","3802515512","Adolfo Lopez Mateos"
"7439","-103.328494","20.725086","3802515515","Adolfo Lopez Mateos"
"7440","-103.314034","20.709092","3802515555","Agustin Basave"
"7441","-103.3105427","20.6551414","3802515758","Agustin De La Rosa"
"7442","-103.3216664","20.6709776","3802515774","Agustin Rivera"
"7443","-103.340188","20.590741","3802515784","Agustin Ya�ez"
"7444","-103.316609","20.60088","3802515785","Agustin Ya�ez"
"7445","-103.360193","20.622676","3802515786","Agustin Ya�ez"
"7446","-103.375469","20.636739","3802515787","Agustin Ya�ez"
"7447","-103.375469","20.636739","3802515788","Agustin Ya�ez"
"7448","-103.3512533","20.6721698","3802515789","Agustin Ya�ez"
"7449","-103.3236713","20.679231","3802515790","Agustin Ya�ez"
"7450","-103.3236499","20.6794669","3802515791","Agustin Ya�ez"
"7451","-103.28447","20.680786","3802515792","Agustin Ya�ez"
"7452","-103.371263","20.692978","3802515793","Agustin Ya�ez"
"7453","-103.3389478","20.7182447","3802515794","Agustin Yañez"
"7454","-103.3389471","20.7182952","3802515795","Agustin Ya�ez"
"7455","-103.392674","20.681054","3802515814","Albert Camus"
"7456","-103.302114","20.673234","3802515816","Albert Einstein"
"7457","-103.3020818","20.6732842","3802515817","Albert Einstein"
"7458","-103.283529","20.688479","3802515820","Alberto Orozco Romero"
"7459","-103.283529","20.688479","3802515821","Alberto Orozco Romero"
"7460","-103.353726","20.673384","3802515829","Alfonso Garcia Robles"
"7461","-103.334709","20.67447","3802515830","Alfonso Gutierrez Hermosillo"
"7462","-103.3347097","20.6744311","3802515831","Alfonso Gutierrez Hermosillo"
"7463","-103.27992","20.694883","3802515832","Alfonso Sierra Partida"
"7464","-103.302386","20.691142","3802515834","Alfred Binet"
"7465","-103.373842","20.647722","3802515835","Alfred Nobel"
"7466","-103.373842","20.647722","3802515836","Alfred Nobel"
"7467","-103.368138","20.686406","3802515839","Alfredo R Plascencia"
"7468","-103.322241","20.699119","3802515844","Alma Angelina Morett Guerrero"
"7469","-103.3752","20.614972","3802516866","Amado Nervo"
"7470","-103.321422","20.703004","3802516869","Amado Nervo"
"7471","-103.3426766","20.6809621","3802516881","Amalia Gonza�Lez Gonza�Lez"
"7472","-103.3210638","20.7233174","3802516884","Amelia Covarrubias Covarrubias"
"7473","-103.3210245","20.7234656","3802516885","Amelia Covarrubias Covarrubias"
"7474","-103.322015","20.710766","3802516886","Amelia Villase�or Y Villase�or"
"7475","-103.3025993","20.662199","3802516888","America"
"7476","-103.34029","20.608972","3802516892","Americas Unidas"
"7477","-103.3110623","20.6734019","3802516896","Ana Freud"
"7478","-103.3112286","20.6732514","3802516897","Ana Freud"
"7479","-103.365979","20.681744","3802516901","Ana�Huac Garibaldi"
"7480","-103.316293","20.653201","3802516908","Andres Figueroa"
"7481","-103.316444","20.653292","3802516909","Andres Figueroa"
"7482","-103.283914","20.6619205","3802516914","Angela Peralta"
"7483","-103.319419","20.685151","3802516918","Antonia Mu�oz Montes"
"7484","-103.319414","20.685164","3802516919","Antonia Mu�oz Montes"
"7485","-103.305662","20.693461","3802516920","Antonio Aguilar Ramirez"
"7486","-103.305662","20.693461","3802516921","Antonio Aguilar Ramirez"
"7487","-103.393511","20.694352","3802516922","Antonio Caso"
"7488","-103.359577","20.700936","3802516923","Antonio Caso"
"7489","-103.377666","20.631989","3802516928","Antonio Molina"
"7490","-103.377666","20.631989","3802516929","Antonio Molina"
"7491","-103.390554","20.675832","3802516936","Aprender A Ser"
"7492","-103.38933","20.61353","3802516947","Aquiles Serda�N"
"7493","-103.389321","20.613631","3802516948","Aquiles Serda�N"
"7494","-103.375238","20.614885","3802517761","Arturo Rodriguez Avila"
"7495","-103.374804","20.684746","3802517763","Asis"
"7496","-103.311072","20.686032","3802517765","Atala Apodaca"
"7497","-103.3479517","20.6999919","3802517770","Atletas Del Code Jalisco"
"7498","-103.299324","20.699851","3802517772","Aurelia L Guevara"
"7499","-103.299324","20.699851","3802517773","Aurelia L Guevara"
"7500","-103.183611","20.553611","3802517775","Aurelio Ortega"
"7501","-103.307074","20.610074","3802517776","Aurelio Ortega"
"7502","-103.355932","20.6986532","3802517777","Aurelio Ortega"
"7503","-103.3559313","20.6986181","3802517778","Aurelio Ortega"
"7504","-103.3099381","20.715778","3802517779","Aurelio Ortega"
"7505","-103.301019","20.709973","3802517805","A�o De Juarez"
"7506","-103.266262","20.657932","3802517828","Basilio Vadillo"
"7507","-103.3420291","20.679867","3802517829","Basilio Vadillo"
"7508","-103.3422256","20.679867","3802517830","Basilio Vadillo"
"7509","-103.3421759","20.6798676","3802517831","Basilio Vadillo"
"7510","-103.3426035","20.6809628","3802517832","Basilio Vadillo"
"7511","-103.3450232","20.714036","3802517833","Basilio Vadillo"
"7512","-103.302904","20.693756","3802517838","Beatriz Sanabria Aguila"
"7513","-103.320029","20.704122","3802517843","Belisario Dominguez"
"7514","-103.320003","20.70418","3802517844","Belisario Dominguez"
"7515","-103.244167","20.54","3802519043","Benito Juarez"
"7516","-103.409722","20.565833","3802519048","Benito Juarez"
"7517","-103.378849","20.610294","3802519053","Benito Juarez"
"7518","-103.390422","20.628269","3802519056","Benito Juarez"
"7519","-103.360411","20.628643","3802519657","Benito Juarez"
"7520","-103.360639","20.654961","3802519660","Benito Juarez"
"7521","-103.360639","20.654961","3802519661","Benito Juarez"
"7522","-103.2861588","20.6707948","3802519664","Benito Juarez"
"7523","-103.286151","20.670827","3802519665","Benito Juarez"
"7524","-103.342889","20.687201","3802519671","Benito Juarez"
"7525","-103.354815","20.7083702","3802519676","Benito Juarez"
"7526","-103.341971","20.706516","3802519742","Bertrand Russell"
"7527","-103.337393","20.693032","3802519743","Bicentenario"
"7528","-103.34149","20.663061","3802519746","Borromeo"
"7529","-103.35506","20.616001","3802519747","Braulio Maciel Calatayud"
"7530","-103.327419","20.665127","3802519751","Braulio Rodriguez"
"7531","-103.327419","20.6650937","3802519752","Braulio Rodriguez"
"7532","-103.321526","20.6721705","3802520261","Calasanz"
"7533","-103.361374","20.670342","3802520272","Canica"
"7534","-103.3338384","20.7040794","3802520296","Carmen Serda�N"
"7535","-103.3338397","20.7041609","3802520297","Carmen Serda�N"
"7536","-103.391296","20.625607","3802520309","Casa De La Mujer"
"7537","-103.294843","20.684974","3802520326","Cedros Del Libano 2"
"7538","-103.306203","20.67943","3802520327","Cedros Del Libano"
"7539","-103.306203","20.67943","3802520328","Cedros Del Libano"
"7540","-103.294843","20.684974","3802520329","Cedros Del Libano"
"7541","-103.294771","20.685512","3802520330","Cedros Del Libano"
"7542","-103.300462","20.6568611","3802520338","Centro Educacional Tlaquepaque Ii"
"7543","-103.350763","20.615608","3802520341","Centro Escolar 30 De Abril"
"7544","-103.350708","20.615674","3802520342","Centro Escolar 30 De Abril"
"7545","-103.3222673","20.7134935","3802520343","Centro Escolar El Castillo"
"7546","-103.3186949","20.6775349","3802520344","Centro Escolar Guadalajara"
"7547","-103.318888","20.677821","3802520345","Centro Escolar Guadalajara"
"7548","-103.397417","20.673295","3802520346","Centro Escolar Henrich Pestalozzi"
"7549","-103.353408","20.6634604","3802520347","Centro Escolar Mexicaltzingo"
"7550","-103.3534093","20.6634861","3802520348","Centro Escolar Mexicaltzingo"
"7551","-103.378314","20.691232","3802520350","Centro Escolar Torreblanca"
"7552","-103.30627","20.693562","3802520587","Club De Leones 1"
"7553","-103.306106","20.693624","3802520588","Club De Leones 1"
"7554","-103.31053","20.66766","3802520589","Club De Leones 6"
"7555","-103.332441","20.654774","3802520590","Club De Leones 7"
"7556","-103.3324407","20.6547583","3802520591","Club De Leones 7"
"7557","-103.3487295","20.6719066","3802520598","Colegio America"
"7558","-103.375532","20.695675","3802520600","Colegio Americano De Guadalajara"
"7559","-103.3578147","20.6735014","3802520602","Colegio Andres Manjon"
"7560","-103.348722","20.711545","3802520604","Colegio Bilbao Montessori"
"7561","-103.382881","20.706361","3802520609","Colegio Enrique De Osso"
"7562","-103.3422562","20.6763696","3802520610","Colegio Espa�ol De Guadalajara"
"7563","-103.392425","20.677211","3802520613","Colegio Iberoamericano"
"7564","-103.313375","20.713844","3802520614","Colegio Iberoamericano"
"7565","-103.388254","20.698803","3802520616","Colegio Internacional De Guadalajara"
"7566","-103.3625556","20.6743827","3802520617","Colegio Internacional Vancouver"
"7567","-103.291699","20.642821","3802520622","Colegio Las Americas"
"7568","-103.292547","20.697753","3802520623","Colegio Lazaro Cardenas"
"7569","-103.365878","20.682129","3802520624","Colegio Melanie Klein"
"7570","-103.35377","20.683364","3802520627","Colegio Ni�os Heroes"
"7571","-103.390486","20.631371","3802520629","Colegio Ovidio Decroly"
"7572","-103.363626","20.683489","3802520630","Colegio Oxford"
"7573","-103.364137","20.627644","3802520632","Colegio Real Guadalajara"
"7574","-103.375289","20.678412","3802520635","Colegio Vallarta"
"7575","-103.383659","20.662185","3802520638","Colegio Winston Churchill"
"7576","-103.315394","20.651951","3802520639","Colegio Xitlalin"
"7577","-103.385628","20.663687","3802520646","Comunidad Educativa Ideo"
"7578","-103.288409","20.644939","3802520648","Concepcion Alatorre"
"7579","-103.288409","20.644939","3802520649","Concepcion Alatorre"
"7580","-103.353471","20.628427","3802520651","Concepcion Becerra De Celis"
"7581","-103.29757","20.635981","3802521365","Constitucion"
"7582","-103.3362842","20.7048989","3802521370","Constituyentes De 1917"
"7583","-103.3362882","20.7049346","3802521371","Constituyentes De 1917"
"7584","-103.329591","20.656415","3802521378","Corregidora"
"7585","-103.333571","20.676309","3802521379","Corregidora"
"7586","-103.333571","20.6763416","3802521380","Corregidora"
"7587","-103.381873","20.634338","3802521386","Cozumel De Guadalajara"
"7588","-103.372054","20.640371","3802521397","Cristobal Colon"
"7589","-103.372054","20.640371","3802521398","Cristobal Colon"
"7590","-103.184383","20.566976","3802521659","Cuauhtemoc"
"7591","-103.2825","20.585","3802521661","Cuauhtemoc"
"7592","-103.292986","20.676443","3802521666","Cuauhtemoc"
"7593","-103.269558","20.678288","3802521667","Cuauhtemoc"
"7594","-103.329114","20.6805","3802521668","Cuauhtemoc"
"7595","-103.2999741","20.6648049","3802521707","Daniel Delgadillo"
"7596","-103.3403981","20.6994911","3802521710","Dante Alighieri Colinas"
"7597","-103.330947","20.712012","3802521711","Dante Alighieri"
"7598","-103.331366","20.656781","3802521713","De La Luz"
"7599","-103.2844","20.568757","3802521717","Diana Laura Riojas De Colosio"
"7600","-103.365813","20.65344","3802521726","Doce De Octubre"
"7601","-103.365813","20.65344","3802521727","Doce De Octubre"
"7602","-103.35288","20.707465","3802521728","Doce De Octubre"
"7603","-103.376727","20.645934","3802521731","Domingo De Alzola"
"7604","-103.372596","20.619986","3802521735","Donato Guerra"
"7605","-103.372596","20.619986","3802521736","Donato Guerra"
"7606","-103.3099703","20.7158884","3802521739","Dr Atl"
"7607","-103.3112047","20.7351478","3802521744","Educacion Cultura Y Aprendizaje"
"7608","-103.2921503","20.6571582","3802521752","Ejercito Mexicano"
"7609","-103.3061843","20.670206","3802521873","El Chamizal"
"7610","-103.124444","20.775556","3802521878","El Chivero"
"7611","-103.369496","20.678835","3802521897","El Leal"
"7612","-103.369496","20.678835","3802521898","El Leal"
"7613","-103.14527","20.7242784","3802521902","El Maestranzo"
"7614","-103.361276","20.653767","3802521920","El Pipila"
"7615","-103.270102","20.65722","3802521955","Elena Serrano Guzman"
"7616","-103.2959696","20.6662191","3802521956","Eleno Garcia Ramos"
"7617","-103.283988","20.70098","3802521957","Eleno Garcia Ramos"
"7618","-103.283988","20.70098","3802521958","Eleno Garcia Ramos"
"7619","-103.376009","20.6496","3802521959","Eleuterio Gonza�Lez"
"7620","-103.376009","20.6496","3802521960","Eleuterio Gonza�Lez"
"7621","-103.361299","20.573356","3802522039","Emiliano Zapata"
"7622","-103.2825","20.585","3802522042","Emiliano Zapata"
"7623","-103.2825","20.585","3802522043","Emiliano Zapata"
"7624","-103.3787833","20.6102827","3802522047","Emiliano Zapata"
"7625","-103.385251","20.619628","3802522048","Emiliano Zapata"
"7626","-103.391296","20.625607","3802522050","Emiliano Zapata"
"7627","-103.239242","20.630525","3802522051","Emiliano Zapata"
"7628","-103.318346","20.649678","3802522052","Emiliano Zapata"
"7629","-103.278273","20.659102","3802522054","Emiliano Zapata"
"7630","-103.279548","20.677447","3802522258","Emiliano Zapata"
"7631","-103.276288","20.682399","3802522259","Emiliano Zapata"
"7632","-103.297921","20.7112546","3802522262","Emiliano Zapata"
"7633","-103.304596","20.652077","3802522295","Emma Godoy"
"7634","-103.396721","20.684351","3802522297","Emmanuel Mounier"
"7635","-103.370863","20.649836","3802522299","Encarnacion Rosas"
"7636","-103.370863","20.649836","3802522300","Encarnacion Rosas"
"7637","-103.307636","20.682965","3802522305","Enrique C Rebsamen"
"7638","-103.391237","20.625791","3802522306","Enrique Diaz De Leon"
"7639","-103.3228873","20.7197866","3802522307","Enrique Flores Magon"
"7640","-103.322874","20.719963","3802522308","Enrique Flores Magon"
"7641","-103.3261995","20.6718431","3802522309","Enrique Gonza�Lez Martinez"
"7642","-103.3262481","20.6719257","3802522310","Enrique Gonza�Lez Martinez"
"7643","-103.3512533","20.6721466","3802522311","Enrique Gonza�Lez Martinez"
"7644","-103.379976","20.614021","3802522315","Epigmenio Cabrera"
"7645","-103.319944","20.704292","3802522318","Ernesto Corona Amador"
"7646","-103.362391","20.704502","3802522320","Erviro R Salazar"
"7647","-103.362391","20.704502","3802522321","Erviro R Salazar"
"7648","-103.3364185","20.6795265","3802522331","Esperanza"
